ProductNo,Product,SKU,Oem,Supplier,ProductType,Price,PriceRetail,Cost,Taxable,Surcharge,SurchargeTitle,Shipping,ShippingExemptInd,SaleExclude,Quantity,Unit,Threshold,Weight,Length,Height,Width,ContainerCode,Brief,Description,Subscription,Thumbnail,Photo,Template,Featured,ExtText1,ExtText2,ExtText3,ExtText4,ExtText5,ExtText6,Active,AuthReq,Isbn,Mpn,Upc,Condition,Media,NaturalSearchKeywords,NaturalSearchDescription,Category,Keywords,Attribute1SharedName,Attribute1Label,Attribute1Values,Attribute1DisplayType,Attribute2SharedName,Attribute2Label,Attribute2Values,Attribute2DisplayType,Attribute3SharedName,Attribute3Label,Attribute3Values,Attribute3DisplayType,Attribute4SharedName,Attribute4Label,Attribute4Values,Attribute4DisplayType,Attribute5SharedName,Attribute5Label,Attribute5Values,Attribute5DisplayType,Attribute6SharedName,Attribute6Label,Attribute6Values,Attribute6DisplayType,Attribute7SharedName,Attribute7Label,Attribute7Values,Attribute7DisplayType,Attribute8SharedName,Attribute8Label,Attribute8Values,Attribute8DisplayType,Attribute9SharedName,Attribute9Label,Attribute9Values,Attribute9DisplayType,Attribute10SharedName,Attribute10Label,Attribute10Values,Attribute10DisplayType
70,"2.25"" Jasmine -- Wide Heel Latin Sandal -- Black Satin",33V923-01S,Very Fine,,Normal,$125.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy design with rhinestones, very flexible and comfortable. Adjustable buckle design fits wider feet; lower heel is very stable. Made in China. Ideal for salsa or ballroom dancing. Original Signature Series Very Fine dance shoe.","INFORMATION: Satin upper, suede sole. Sexy design with rhinestones, very flexible and comfortable. Adjustable buckle design fits wider feet; lower heel is very stable. Made in China. Ideal for salsa or ballroom dancing. Original Signature Series Very Fine dance shoe.  FITTING GUIDE: Same as street size.",No,2.25 Jasmine_thumb.jpg,2.25 Jasmine.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.25"" Jasmine -- Wide Heel Latin Sandal -- Black Satin",Women's Ballroom/Salsa Shoes,,,33V923-01S,"6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"2.25"" Nora -- Wide Heel Standard Ballroom Shoe -- Tan Satin",33V910-51S,Very Fine,,Normal,$125.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Elasticized pump, very flexible, and comfortable. Ideal for competition and ballroom dancing. Made in China. Original Signature Series Very Fine dance shoe.","INFORMATION: Satin upper, suede sole. Elasticized pump, very flexible, and comfortable. Ideal for competition and ballroom dancing. Made in China. Original Signature Series Very Fine dance shoe.  FITTING GUIDE: Same as street size.",No,NORA.2.25_thumb.JPG,NORA.2.25.JPG,,No,,,,,,,Yes,No,,,,New,No,,"2.25"" Nora -- Wide Heel Standard Ballroom Shoe -- Tan Satin",Women's Ballroom/Salsa Shoes,,,33V910-51S,"5.5M,6.5M,7M,7.5M,8.5M,9M,9.5M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"3"" Jessica -- Flare Heel Latin Sandal -- Black/Red",33V100-04,Very Fine,,Normal,$120.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, suede sole. Sexy, strappy design, very flexible and comfortable. Ideal for salsa or ballroom dancing. Made in China. Signature Series Very Fine dance shoe.","INFORMATION: Man-made upper, suede sole. Sexy, strappy design, very flexible and comfortable. Ideal for salsa or ballroom dancing. Made in China. Original Signature Series Very Fine dance shoe. FITTING GUIDE: Same as street size.",No,S1001-BLACK-&-RED-LEATHER.jpg,S1001-BLACK-&-RED-LEATHER.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3"" Jessica -- Flare Heel Latin Sandal -- Black/Red",Women's Ballroom/Salsa Shoes,,,33V100-04,"5.5M,6.5M,7M,7.5M,8M,8.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"2.75"" Joyce -- Flare Heel Standard Ballroom Shoe -- Tan Satin",33V913-51,Very Fine,,Normal,$120.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,11,,0,0.0,0.0,0.0,0.0,self,"PRODUCT INFORMATION: Satin upper, suede sole. Classy design, very flexible, and comfortable. Ideal for competition and ballroom dancing. Made in China. Original Signature Series Very Fine dance shoe.","PRODUCT INFORMATION: Satin upper, suede sole. Classy design, very flexible, and comfortable. Ideal for competition and ballroom dancing. Made in China. Original Signature Series Very Fine dance shoe. FITTING GUIDE: Same as street size.",No,S9138-Tan-Satin-2_75-in.jpg,S9138-Tan-Satin-2_75-in.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.75"" Joyce -- Flare Heel Standard Ballroom Shoe -- Tan Satin",Women's Ballroom/Salsa Shoes,,,33V913-51,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"2.5"" Christina -- Wide Heel Latin Sandal -- Black",33VP20-01,Very Fine,,Normal,$120.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, suede sole. Double strap open back design with rhinestone buckle. Stable heel, flexible, and comfortable. Ideal for ballroom or salsa dancing. Made in China. Original Very Fine dance shoe.","INFORMATION: Man-made upper, suede sole. Double strap open back design with rhinestone buckle. Stable heel, flexible, and comfortable. Ideal for ballroom or salsa dancing. Made in China. Original Very Fine dance shoe.  FITTING GUIDE: Same as street size.",No,PP202-Black-Leather.jpg,PP202-Black-Leather.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Christina -- Wide Heel Latin Sandal -- Black",Women's Ballroom/Salsa Shoes,,,33VP20-01,"7M,7.5M,8M,8.5M,9M,9.5M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Roberto -- Men’s Standard Ballroom Oxford -- Black/White,33VP30-01,Very Fine,,Normal,$125.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,13,,0,0.0,0.0,0.0,0.0,self,"INFORMATION:  Leather upper and suede sole. Dressy, tutone design,flexible and comfortable. Ideal for ballroom, salsa or swing dancing. Made In China. Original Very Fine dance shoe.","INFORMATION:  Leather upper and suede sole. Dressy, tutone design,flexible and comfortable. Ideal for ballroom, salsa or swing dancing. Made In China. Original Very Fine dance shoe. FITTING GUIDE: For women, go down two and a half sizes down from street size; for men, go up a half size up from street size.",No,PP301-BLACK-LEATHER-&-WHITE.jpg,PP301-BLACK-LEATHER-&-WHITE.jpg,,No,,,,,,,Yes,No,,,,New,No,,Roberto -- Men’s Standard Ballroom Oxford -- Black/White,Men's Ballroom/Salsa Shoes,,,33VP30-01,"7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,11M,11.5M,12M,12.5M,13M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"3"" Alicia -- Flare Heel Latin Sandal -- Copper Nude",33V921-CO,Very Fine,,Normal,$120.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,11,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, suede sole.  Dressy design, very flexible, and comfortable. Double cross strap design for good support. Ideal for competition and ballroom dancing. Made in China. Original Signature Series Very Fine dance shoe.","INFORMATION: Man-made upper, suede sole.  Dressy design, very flexible, and comfortable. Double cross strap design for good support. Ideal for competition and ballroom dancing. Made in China. Original Signature Series Very Fine dance shoe. FITTING GUIDE: Same as street size.",No,S9216-Copper-Nude-Leather_thumb.jpg,S9216-Copper-Nude-Leather.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3"" Alicia -- Flare Heel Latin Sandal -- Copper Nude",Women's Ballroom/Salsa Shoes,,,11V921-CO,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"2.5"" Barbara -- Flare Heel Latin Sandal -- Copper",88C08-CO,Capezio,,Normal,$117.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made and breathable mesh upper , suede sole. Very flexible, lightweight, and comfortable. Instep strap give good support. Ideal for ballroom and salsa dancing. Made in China. Capezio dance product.","INFORMATION: Man-made and breathable mesh upper , suede sole. Very flexible, lightweight, and comfortable. Instep strap give good support. Ideal for ballroom and salsa dancing. Made in China. Original Capezio dance product.  FITTING GUIDE: Same as street size.",No,SD108COPPER.jpg,SD108COPPER.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Barbara -- Flare Heel Latin Sandal -- Copper",Women's Ballroom/Salsa Shoes,,,88C08-CO,"5W,6W,6.5W,8W,8.5W,9W,9.5W,10W,10.5W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Women's Retro Runner -- Dancesneaker -- Black/White,15A176-09,Aris Allen,,Normal,$65.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,3,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Suede leather and mesh upper, suede sole. Extremely lightweight, cool, and comfortable. Ideal for swing dancing. Made in China. Original Aris Allen dance product.","INFORMATION: Suede leather and mesh upper, suede sole. Extremely lightweight, cool, and comfortable. Ideal for swing dancing. Made in China. Original Aris Allen dance product. FITTING GUIDE: For women, begin with a half size up from street size.",No,zz-176-BW_thumb.jpg,zz-176-BW.jpg,,No,,,,,,,Yes,No,,,,New,No,,Women's Retro Runner -- Dancesneaker -- Black/White,Swing Shoes,,,15A176-09,"6M,7M,9.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Airabesque Canvas -- Split Sole Ballet -- Pink,44L075-03,Leos Dancewear,,Normal,$30.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,13,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Canvas upper,suede sole. Breathable, light weight mesh arch wicks away moisture. High density heel pad for superior shock absorption. Ideal for ballet dancing. Made in Mexico. Original Leo's Dancewear dance product.","INFORMATION: Canvas upper,suede sole. Breathable, light weight mesh arch wicks away moisture. High density heel pad for superior shock absorption. Ideal for ballet dancing. Made in Mexico. Original Leo's Dancewear dance product. FITTING GUIDE: Begin with street size.",No,075Pink_thumb.jpg,075Pink.jpg,,No,,,,,,,Yes,No,,,,New,No,,Airabesque Canvas -- Split Sole Ballet -- Pink,Ballet Shoes,,,44L075-03,"5.5M,6W,6.5M,6.5W,7W,7.5W,8.5M,9M,9.5W,10W,10.5M,10.5W,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Aaron -- Men's Perforated Salsa Oxford -- Black,67SB50-01,So Danca,,Normal,$130.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,10,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Perforated buttery leather upper, suede sole. Dressy, lightweight, and cool. Ideal for ballroom competition or salsa dancing. Made in Brazil. Original So Danca dance product.","INFORMATION: Perforated buttery leather upper, suede sole. Dressy, lightweight, and cool. Ideal for ballroom competition or salsa dancing. Made in Brazil. Original So Danca dance product. FITTING GUIDE: These shoes are sized on a women's size scale; therefore, for men's sizes, go down two sizes from your street size.",No,BL50BLK.jpg,BL50BLK.jpg,,No,,,,,,,Yes,No,,,,New,No,,Aaron -- Men's Perforated Salsa Oxford -- Black,Men's Ballroom/Salsa Shoes,,,67SB50-01,"9.5W,10W,11M,11.5M,11.5W,12M,12W,12.5M,13M,13W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"1.75"" Dena -- Wide Heel Latin Sandal -- Black Satin/Glitter",67S94-01S,So Danca,,Normal,$140.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Attractive satin/glitter upper, suede sole. Very flexible, cushioned and fashionable. Instep strap design gives good support. Ideal for ballroom and salsa dancing. Original So Danca product. Made in Brazil.","INFORMATION: Attractive satin/glitter upper, suede sole. Very flexible, cushioned and fashionable. Instep strap design gives good support. Ideal for ballroom and salsa dancing. Original So Danca product. Made in Brazil. FITTING GUIDE: Same as street size.",No,BL941.75_thumb.jpg,BL941.75.jpg,,No,,,,,,,Yes,No,,,,New,No,,"1.75"" Dena -- Wide Heel Latin Sandal -- Black Satin/Glitte",Women's Ballroom/Salsa Shoes,,,67S94-01S,"6M,6.5M,9M,9.5M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"2"" Cara -- Tango Shoe -- Black Suede/Red Suede",78N1322-01S,Natural Spin,,Normal,$168.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Tutone suede upper, leather sole. Fashionable, low curved  heel, and very comfortable. Ideal for tango dancing or streetwear. Made in China.  Original Natural Spin Tango shoe.","INFORMATION: Tutone suede upper, leather sole. Fashionable, low curved heel, and very comfortable. Ideal for tango dancing or streetwear. Made in China. Original Natural Spin Tango shoe. FITTING GUIDE: Same as street size.",No,WL1322BlackRedSuede_thumb.jpg,WL1322BlackRedSuede.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2"" Cara -- Tango Shoe -- Black Suede/Red Suede",Tango Shoes,,,78N1322-01S,"7M,7.5M,8M,8.5M,9M,9.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Wave -- Split Sole Dancesneaker -- Black,44L998-01,Leos Dancewear,,Normal,$73.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product.","INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product. FITTING GUIDE: For women's sizes, begin with same as street size; for men, go up two sizes from street size.",No,998Black_thumb.jpg,998Black.jpg,,No,,,,,,,Yes,No,,,,New,No,,Wave -- Split Sole Dancesneaker -- Black,Dancesneakers,,,44L998-01,"6M,6.5M,9M,9.5M,11.5M,12M,13M,13.5M,14M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Wave -- Split Sole Dancesneaker -- Black,44L998-01,Leos Dancewear,,Normal,$73.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product.","INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product. FITTING GUIDE: For women's sizes, begin with same as street size; for men, go up two sizes from street size.",No,998Black_thumb.jpg,998Black.jpg,,No,,,,,,,Yes,No,,,,New,No,,Wave -- Split Sole Dancesneaker -- Black,Tango Shoes,,,44L998-01,"6M,6.5M,9M,9.5M,11.5M,12M,13M,13.5M,14M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Wave -- Split Sole Dancesneaker -- Black,44L998-01,Leos Dancewear,,Normal,$73.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product.","INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product. FITTING GUIDE: For women's sizes, begin with same as street size; for men, go up two sizes from street size.",No,998Black_thumb.jpg,998Black.jpg,,No,,,,,,,Yes,No,,,,New,No,,Wave -- Split Sole Dancesneaker -- Black,Women's Ballroom/Salsa Shoes,,,44L998-01,"6M,6.5M,9M,9.5M,11.5M,12M,13M,13.5M,14M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Wave -- Split Sole Dancesneaker -- Black,44L998-01,Leos Dancewear,,Normal,$73.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product.","INFORMATION: Man-made and mesh upper, rubber sole. Lightweight, supportive and comfortable. Ideal for ballroom, jazz, tango and zumba dancing. Made in China. Original Leo's Dancewear dance product. FITTING GUIDE: For women's sizes, begin with same as street size; for men, go up two sizes from street size.",No,998Black_thumb.jpg,998Black.jpg,,No,,,,,,,Yes,No,,,,New,No,,Wave -- Split Sole Dancesneaker -- Black,Men's Ballroom/Salsa Shoes,,,44L998-01,"6M,6.5M,9M,9.5M,11.5M,12M,13M,13.5M,14M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"1.5"" Lydia -- Canvas Ballroom Shoe -- Black",67SR02-01,So Danca,,Normal,$56.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,15,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Canvas upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Easy snap-on, detachable black or pink elastic straps. Ideal for practice or ballroom dancing. Made in Brazil. Original So Danca product.","INFORMATION: Canvas upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Easy snap-on, detachable black or pink elastic straps. Ideal for practice or ballroom dancing. Made in Brazil. Original So Danca product. FITTING GUIDE: Half size up from street size.",No,RO002.jpg,RO002.jpg,,No,,,,,,,Yes,No,,,,New,No,,"1.5"" Lydia -- Canvas Ballroom Shoe -- Black",Swing Shoes,,,67SR02-01,"4M,4.5M,5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"1.5"" Lydia -- Canvas Ballroom Shoe -- Black",67SR02-01,So Danca,,Normal,$56.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,15,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Canvas upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Easy snap-on, detachable black or pink elastic straps. Ideal for practice or ballroom dancing. Made in Brazil. Original So Danca product.","INFORMATION: Canvas upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Easy snap-on, detachable black or pink elastic straps. Ideal for practice or ballroom dancing. Made in Brazil. Original So Danca product. FITTING GUIDE: Half size up from street size.",No,RO002.jpg,RO002.jpg,,No,,,,,,,Yes,No,,,,New,No,,"1.5"" Lydia -- Canvas Ballroom Shoe -- Black",Women's Ballroom/Salsa Shoes,,,67SR02-01,"4M,4.5M,5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Elastosplit Canvas -- Split Sole Ballet -- Pink,66B251-03,Bloch,,Normal,$33.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,27,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Canvas upper, split sole. The “Elastosplit” is a cutting edge design; by removing unnecessary materials the dancer’s arch becomes more visible. The dancer’s foot is still supported and protected whilst looking incredibly streamlined. Elastosplit is available in the ‘X’ and ‘PI’ design, to give security and comfort to different foot shapes. Made in Thailand. Original Bloch dance product.","INFORMATION: Canvas upper, split sole. The “Elastosplit” is a cutting edge design; by removing unnecessary materials the dancer’s arch becomes more visible. The dancer’s foot is still supported and protected whilst looking incredibly streamlined. Elastosplit is available in the ‘X’ and ‘PI’ design, to give security and comfort to different foot shapes. Made in Thailand. Original Bloch dance product. FITTING GUIDE: For women's sizes, subtract 2 to 2.5 sizes down from street size.",No,251_thumb.jpg,251.jpg,,No,,,,,,,Yes,No,,,,New,No,,Elastosplit Canvas -- Split Sole Ballet -- Pink,Ballet Shoes,,,66B251-03,"2B,2C,2.5B,2.5C,3B,3C,3.5B,3.5C,4B,4.5B,4.5C,5B,5C,5.5B,5.5C,6B,6C,6.5B,6.5C,7B,7C,7.5B,7.5C,8B,8C,8.5B,8.5C",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"1.5"" Raymond -- Men's Latin Ballroom Oxford -- Black",88CBR01-01,Capezio,,Normal,$136.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,22,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, suede sole. Soft leather, flexible and comfortable. Ideal for ballroom dancing, competition or salsa. Made in Thailand. Original Capezio dance product.","INFORMATION: Leather upper, suede sole. Soft leather, flexible and comfortable. Ideal for ballroom dancing, competition or salsa. Made in Thailand. Original Capezio dance product. FITTING GUIDE: Fits same as street size.",No,BR-01_thumb.JPG,BR-01.JPG,,No,,,,,,,Yes,No,,,,New,No,,"1.5"" Raymond -- Men's Latin Ballroom Oxford -- Black",Men's Ballroom/Salsa Shoes,,,88CBR01-01,"6M,6W,6.5M,6.5W,7W,7.5M,8M,8.5M,9M,9W,9.5M,9.5W,10M,10.5W,11M,11W,11.5M,11.5W,12M,12W,12.5M,14M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Norman -- Men's Standard Ballroom Oxford -- Black Patent,88CBR02-01P,Capezio,,Normal,$132.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,16,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: PVC upper, suede sole. Dressy, classic design and comfortable.  Ideal for competition, ballroom and salsa dancing. Original Capezio dance product. Made in Thailand. FITTING GUIDE: Same as street size.","INFORMATION: PVC upper, suede sole. Dressy, classic design and comfortable.  Ideal for competition, ballroom and salsa dancing. Original Capezio dance product. Made in Thailand. FITTING GUIDE: Same as street size.",No,BR02PBlkPat_jpg.jpg,BR02PBlkPat_jpg.jpg,,No,,,,,,,Yes,No,,,,New,No,,,Men's Ballroom/Salsa Shoes,,,88CBR02-01P,"7.5M,7.5W,8M,8W,8.5M,8.5W,9M,9W,9.5M,9.5W,10M,10W,10.5M,10.5W,11.5M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"2.5"" Yasmin -- Wide Heel Latin Sandal -- Black",66B804-01,Bloch,,Normal,$132.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, suede sole. X-strap design and wide heel gives good  support. Sexy, flexible and very comfortable. Ideal for ballroom or salsa dancing. Made in Thailand. Original  Bloch dance shoe.","INFORMATION: Leather upper, suede sole. X-strap design and wide heel gives good  support. Sexy, flexible and very comfortable. Ideal for ballroom or salsa dancing. Made in Thailand. Original  Bloch dance shoe. FITTING GUIDE: Same as street size.",No,S0804LYASMIN_thumb.jpg,S0804LYASMIN.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Yasmin -- Wide Heel Latin Sandal -- Black",Women's Ballroom/Salsa Shoes,,,66B804-01,"6M,6.5M,8M,8.5M,9M,9.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"2"" Arina -- Instep Strap Character Shoe -- Tan",66B306-51,Bloch,,Normal,$81.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,12,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, leather sole. Classic instep strap design gives  good support. Has stable heel and is comfortable. Ideal for contra  dancing, tap dancing, performance or streetwear. Made in Thailand. Original Bloch dance  shoe.","INFORMATION: Leather upper, leather sole. Classic instep strap design gives  good support. Has stable heel and is comfortable. Ideal for contra  dancing, tap dancing, performance or streetwear. Made in Thailand. Original Bloch dance  shoe. FITTING GUIDE: Same as street size.",No,SO306LTan_thumb.jpg,SO306LTan.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2"" Arina -- Instep Strap Character Shoe -- Tan",Character Shoes,,,66B306-51,"5M,5.5M,6.5M,7M,8M,8.5M,9M,9.5M,10M,10.5M,11M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Gabriel -- Men's Cuban Heel Dress Boot -- Black,95G5631-01,D'Italo,,Normal,$72.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, smooth neolite sole. Fashionable, Cuban heel, and very comfortable. Classic styling reminiscent of the Beatle boot. Ideal for Flamenco dancing and dress wear. Made in Thailand. Original D'Italo dress boot.","INFORMATION: Leather upper, smooth neolite sole. Fashionable, Cuban heel, and very comfortable. Classic styling reminiscent of the Beatle boot. Ideal for Flamenco dancing and dress wear. Made in Thailand. Original D'Italo dress boot. FITTING GUIDE: Fits same as street size.",No,5631_l_thumb.jpg,5631_l.jpg,,No,,,,,,,Yes,No,,,,New,No,,Gabriel -- Men's Cuban Heel Dress Boot -- Black,Flamenco Shoes,,,95G5631-01,"6.5W,7W,7.5W,8.5W,9W,10W,11W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Gabriel -- Men's Cuban Heel Dress Boot -- Black,95G5631-01,D'Italo,,Normal,$72.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, smooth neolite sole. Fashionable, Cuban heel, and very comfortable. Classic styling reminiscent of the Beatle boot. Ideal for Flamenco dancing and dress wear. Made in Thailand. Original D'Italo dress boot.","INFORMATION: Leather upper, smooth neolite sole. Fashionable, Cuban heel, and very comfortable. Classic styling reminiscent of the Beatle boot. Ideal for Flamenco dancing and dress wear. Made in Thailand. Original D'Italo dress boot. FITTING GUIDE: Fits same as street size.",No,5631_l_thumb.jpg,5631_l.jpg,,No,,,,,,,Yes,No,,,,New,No,,Gabriel -- Men's Cuban Heel Dress Boot -- Black,Men's Dress Boots,,,95G5631-01,"6.5W,7W,7.5W,8.5W,9W,10W,11W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"2.5"" Claudette -- Latin Sandal -- Gold/Ivory",67S39-07,So Danca,,Normal,$140.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Attractive gold/ivory leather upper, suede sole. Very flexible, cushioned and fashionable. Cross strap design gives good support. Ideal for ballroom and salsa dancing. Original So Danca product. Made in Brazil.","INFORMATION: Attractive gold/ivory leather upper, suede sole. Very flexible, cushioned and fashionable. Cross strap design gives good support. Ideal for ballroom and salsa dancing. Original So Danca product. Made in Brazil. FITTING GUIDE: Same as street size.",No,39.jpg,39.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Claudette -- Latin Sandal -- Gold/Ivory",Women's Ballroom/Salsa Shoes,,,67S39-07,"5.5M,6.5M,7M,7W,7.5M,7.5W,8M,9M,9.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
